ctyfips,county,stfips,state,zip,cd,dma,dma name
18031,Decatur,,IN,47263,,527,INDIANAPOLIS
18031,Decatur,,IN,47272,,527,INDIANAPOLIS
18031,Decatur,,IN,47283,,527,INDIANAPOLIS
18033,De Kalb,,IN,46705,,509,FORT WAYNE
18033,De Kalb,,IN,46706,,509,FORT WAYNE
18033,De Kalb,,IN,46721,,509,FORT WAYNE
18033,De Kalb,,IN,46730,,509,FORT WAYNE
18033,De Kalb,,IN,46738,,509,FORT WAYNE
18033,De Kalb,,IN,46785,,509,FORT WAYNE
18033,De Kalb,,IN,46793,,509,FORT WAYNE
18035,Delaware,,IN,47302,,527,INDIANAPOLIS
18035,Delaware,,IN,47303,,527,INDIANAPOLIS
18035,Delaware,,IN,47304,,527,INDIANAPOLIS
18035,Delaware,,IN,47305,,527,INDIANAPOLIS
18035,Delaware,,IN,47306,,527,INDIANAPOLIS
18035,Delaware,,IN,47307,,527,INDIANAPOLIS
18035,Delaware,,IN,47308,,527,INDIANAPOLIS
18035,Delaware,,IN,47320,,527,INDIANAPOLIS
18035,Delaware,,IN,47334,,527,INDIANAPOLIS
18035,Delaware,,IN,47338,,527,INDIANAPOLIS
18035,Delaware,,IN,47342,,527,INDIANAPOLIS
18035,Delaware,,IN,47367,,527,INDIANAPOLIS
18035,Delaware,,IN,47383,,527,INDIANAPOLIS
18035,Delaware,,IN,47396,,527,INDIANAPOLIS
18037,Dubois,,IN,47513,,649,EVANSVILLE
18037,Dubois,,IN,47521,,649,EVANSVILLE
18037,Dubois,,IN,47527,,649,EVANSVILLE
18037,Dubois,,IN,47532,,649,EVANSVILLE
18037,Dubois,,IN,47541,,649,EVANSVILLE
18037,Dubois,,IN,47542,,649,EVANSVILLE
18037,Dubois,,IN,47545,,649,EVANSVILLE
18037,Dubois,,IN,47546,,649,EVANSVILLE
18037,Dubois,,IN,47547,,649,EVANSVILLE
18037,Dubois,,IN,47549,,649,EVANSVILLE
18037,Dubois,,IN,47575,,649,EVANSVILLE
18037,Dubois,,IN,47580,,649,EVANSVILLE
18039,Elkhart,,IN,46507,,588,SOUTH BEND-ELKHART
18039,Elkhart,,IN,46514,,588,SOUTH BEND-ELKHART
18039,Elkhart,,IN,46515,,588,SOUTH BEND-ELKHART
18039,Elkhart,,IN,46516,,588,SOUTH BEND-ELKHART
18039,Elkhart,,IN,46517,,588,SOUTH BEND-ELKHART
18039,Elkhart,,IN,46526,,588,SOUTH BEND-ELKHART
18039,Elkhart,,IN,46527,,588,SOUTH BEND-ELKHART
18039,Elkhart,,IN,46528,,588,SOUTH BEND-ELKHART
18039,Elkhart,,IN,46540,,588,SOUTH BEND-ELKHART
18039,Elkhart,,IN,46543,,588,SOUTH BEND-ELKHART
18039,Elkhart,,IN,46550,,588,SOUTH BEND-ELKHART
18039,Elkhart,,IN,46553,,588,SOUTH BEND-ELKHART
18039,Elkhart,,IN,46573,,588,SOUTH BEND-ELKHART
18041,Fayette,,IN,46133,,527,INDIANAPOLIS
18041,Fayette,,IN,47322,,527,INDIANAPOLIS
18041,Fayette,,IN,47331,,527,INDIANAPOLIS
18043,Floyd,,IN,47119,,529,LOUISVILLE
18043,Floyd,,IN,47122,,529,LOUISVILLE
18043,Floyd,,IN,47124,,529,LOUISVILLE
18043,Floyd,,IN,47146,,529,LOUISVILLE
18043,Floyd,,IN,47150,,529,LOUISVILLE
18043,Floyd,,IN,47151,,529,LOUISVILLE
18045,Fountain,,IN,47918,,527,INDIANAPOLIS
18045,Fountain,,IN,47932,,527,INDIANAPOLIS
18045,Fountain,,IN,47949,,527,INDIANAPOLIS
18045,Fountain,,IN,47952,,527,INDIANAPOLIS
18045,Fountain,,IN,47958,,527,INDIANAPOLIS
18045,Fountain,,IN,47969,,527,INDIANAPOLIS
18045,Fountain,,IN,47987,,527,INDIANAPOLIS
18045,Fountain,,IN,47988,,527,INDIANAPOLIS
18047,Franklin,,IN,47006,,515,CINCINNATI
18047,Franklin,,IN,47010,,515,CINCINNATI
18047,Franklin,,IN,47012,,515,CINCINNATI
18047,Franklin,,IN,47016,,515,CINCINNATI
18047,Franklin,,IN,47024,,515,CINCINNATI
18047,Franklin,,IN,47030,,515,CINCINNATI
18047,Franklin,,IN,47035,,515,CINCINNATI
18047,Franklin,,IN,47036,,515,CINCINNATI
18049,Fulton,,IN,46910,,588,SOUTH BEND-ELKHART
18049,Fulton,,IN,46912,,588,SOUTH BEND-ELKHART
18049,Fulton,,IN,46922,,588,SOUTH BEND-ELKHART
18049,Fulton,,IN,46931,,588,SOUTH BEND-ELKHART
18049,Fulton,,IN,46935,,588,SOUTH BEND-ELKHART
18049,Fulton,,IN,46939,,588,SOUTH BEND-ELKHART
18049,Fulton,,IN,46945,,588,SOUTH BEND-ELKHART
18049,Fulton,,IN,46975,,588,SOUTH BEND-ELKHART
18051,Gibson,,IN,47639,,649,EVANSVILLE
18051,Gibson,,IN,47640,,649,EVANSVILLE
18051,Gibson,,IN,47647,,649,EVANSVILLE
18051,Gibson,,IN,47648,,649,EVANSVILLE
18051,Gibson,,IN,47649,,649,EVANSVILLE
18051,Gibson,,IN,47654,,649,EVANSVILLE
18051,Gibson,,IN,47660,,649,EVANSVILLE
18051,Gibson,,IN,47665,,649,EVANSVILLE
18051,Gibson,,IN,47666,,649,EVANSVILLE
18051,Gibson,,IN,47670,,649,EVANSVILLE
18051,Gibson,,IN,47683,,649,EVANSVILLE
18053,Grant,,IN,46928,,527,INDIANAPOLIS
18053,Grant,,IN,46930,,527,INDIANAPOLIS
18053,Grant,,IN,46933,,527,INDIANAPOLIS
18053,Grant,,IN,46938,,527,INDIANAPOLIS
18053,Grant,,IN,46952,,527,INDIANAPOLIS
18053,Grant,,IN,46953,,527,INDIANAPOLIS
18053,Grant,,IN,46957,,527,INDIANAPOLIS
18053,Grant,,IN,46986,,527,INDIANAPOLIS
18053,Grant,,IN,46987,,527,INDIANAPOLIS
18053,Grant,,IN,46989,,527,INDIANAPOLIS
18053,Grant,,IN,46991,,527,INDIANAPOLIS
18055,Greene,,IN,47424,,581,TERRE HAUTE
18055,Greene,,IN,47438,,581,TERRE HAUTE
18055,Greene,,IN,47439,,581,TERRE HAUTE
18055,Greene,,IN,47441,,581,TERRE HAUTE
18055,Greene,,IN,47443,,581,TERRE HAUTE
18055,Greene,,IN,47445,,581,TERRE HAUTE
18055,Greene,,IN,47449,,581,TERRE HAUTE
18055,Greene,,IN,47453,,581,TERRE HAUTE
18055,Greene,,IN,47457,,581,TERRE HAUTE
18055,Greene,,IN,47459,,581,TERRE HAUTE
18055,Greene,,IN,47465,,581,TERRE HAUTE
18055,Greene,,IN,47471,,581,TERRE HAUTE
18057,Hamilton,,IN,46030,,527,INDIANAPOLIS
18057,Hamilton,,IN,46031,,527,INDIANAPOLIS
18057,Hamilton,,IN,46032,,527,INDIANAPOLIS
18057,Hamilton,,IN,46033,,527,INDIANAPOLIS
18057,Hamilton,,IN,46034,,527,INDIANAPOLIS
18057,Hamilton,,IN,46037,,527,INDIANAPOLIS
18057,Hamilton,,IN,46038,,527,INDIANAPOLIS
18057,Hamilton,,IN,46060,,527,INDIANAPOLIS
18057,Hamilton,,IN,46061,,527,INDIANAPOLIS
18057,Hamilton,,IN,46062,,527,INDIANAPOLIS
18057,Hamilton,,IN,46069,,527,INDIANAPOLIS
18057,Hamilton,,IN,46074,,527,INDIANAPOLIS
18057,Hamilton,,IN,46082,,527,INDIANAPOLIS
18057,Hamilton,,IN,46280,,527,INDIANAPOLIS
18057,Hamilton,,IN,46290,,527,INDIANAPOLIS
18059,Hancock,,IN,46040,,527,INDIANAPOLIS
18059,Hancock,,IN,46055,,527,INDIANAPOLIS
18059,Hancock,,IN,46117,,527,INDIANAPOLIS
18059,Hancock,,IN,46129,,527,INDIANAPOLIS
18059,Hancock,,IN,46140,,527,INDIANAPOLIS
18059,Hancock,,IN,46154,,527,INDIANAPOLIS
18059,Hancock,,IN,46163,,527,INDIANAPOLIS
18059,Hancock,,IN,46186,,527,INDIANAPOLIS
18061,Harrison,,IN,47107,,529,LOUISVILLE
18061,Harrison,,IN,47110,,529,LOUISVILLE
18061,Harrison,,IN,47112,,529,LOUISVILLE
18061,Harrison,,IN,47114,,529,LOUISVILLE
18061,Harrison,,IN,47115,,529,LOUISVILLE
18061,Harrison,,IN,47117,,529,LOUISVILLE
18061,Harrison,,IN,47135,,529,LOUISVILLE
18061,Harrison,,IN,47136,,529,LOUISVILLE
18061,Harrison,,IN,47142,,529,LOUISVILLE
18061,Harrison,,IN,47160,,529,LOUISVILLE
18061,Harrison,,IN,47161,,529,LOUISVILLE
18061,Harrison,,IN,47164,,529,LOUISVILLE
18061,Harrison,,IN,47166,,529,LOUISVILLE
18063,Hendricks,,IN,46103,,527,INDIANAPOLIS
18063,Hendricks,,IN,46112,,527,INDIANAPOLIS
18063,Hendricks,,IN,46118,,527,INDIANAPOLIS
18063,Hendricks,,IN,46122,,527,INDIANAPOLIS
18063,Hendricks,,IN,46123,,527,INDIANAPOLIS
18063,Hendricks,,IN,46149,,527,INDIANAPOLIS
18063,Hendricks,,IN,46165,,527,INDIANAPOLIS
18063,Hendricks,,IN,46167,,527,INDIANAPOLIS
18063,Hendricks,,IN,46168,,527,INDIANAPOLIS
18063,Hendricks,,IN,46180,,527,INDIANAPOLIS
18065,Henry,,IN,46148,,527,INDIANAPOLIS
18065,Henry,,IN,47337,,527,INDIANAPOLIS
18065,Henry,,IN,47344,,527,INDIANAPOLIS
18065,Henry,,IN,47351,,527,INDIANAPOLIS
18065,Henry,,IN,47352,,527,INDIANAPOLIS
18065,Henry,,IN,47356,,527,INDIANAPOLIS
18065,Henry,,IN,47360,,527,INDIANAPOLIS
18065,Henry,,IN,47361,,527,INDIANAPOLIS
18065,Henry,,IN,47362,,527,INDIANAPOLIS
18065,Henry,,IN,47366,,527,INDIANAPOLIS
18065,Henry,,IN,47384,,527,INDIANAPOLIS
18065,Henry,,IN,47385,,527,INDIANAPOLIS
18065,Henry,,IN,47386,,527,INDIANAPOLIS
18065,Henry,,IN,47387,,527,INDIANAPOLIS
18065,Henry,,IN,47388,,527,INDIANAPOLIS
18067,Howard,,IN,46901,,527,INDIANAPOLIS
18067,Howard,,IN,46902,,527,INDIANAPOLIS
18067,Howard,,IN,46903,,527,INDIANAPOLIS
18067,Howard,,IN,46904,,527,INDIANAPOLIS
18067,Howard,,IN,46936,,527,INDIANAPOLIS
18067,Howard,,IN,46937,,527,INDIANAPOLIS
18067,Howard,,IN,46965,,527,INDIANAPOLIS
18067,Howard,,IN,46979,,527,INDIANAPOLIS
18067,Howard,,IN,46995,,527,INDIANAPOLIS
18069,Huntington,,IN,46702,,509,FORT WAYNE
18069,Huntington,,IN,46713,,509,FORT WAYNE
18069,Huntington,,IN,46750,,509,FORT WAYNE
18069,Huntington,,IN,46783,,509,FORT WAYNE
18069,Huntington,,IN,46792,,509,FORT WAYNE
18071,Jackson,,IN,47220,,529,LOUISVILLE
18071,Jackson,,IN,47228,,529,LOUISVILLE
18071,Jackson,,IN,47229,,529,LOUISVILLE
18071,Jackson,,IN,47235,,529,LOUISVILLE
18071,Jackson,,IN,47249,,529,LOUISVILLE
18071,Jackson,,IN,47260,,529,LOUISVILLE
18071,Jackson,,IN,47264,,529,LOUISVILLE
18071,Jackson,,IN,47274,,529,LOUISVILLE
18071,Jackson,,IN,47281,,529,LOUISVILLE
18073,Jasper,,IN,46310,,602,CHICAGO
18073,Jasper,,IN,46380,,602,CHICAGO
18073,Jasper,,IN,46392,,602,CHICAGO
18073,Jasper,,IN,47943,,602,CHICAGO
18073,Jasper,,IN,47977,,602,CHICAGO
18073,Jasper,,IN,47978,,602,CHICAGO
18075,Jay,,IN,47326,,509,FORT WAYNE
18075,Jay,,IN,47336,,509,FORT WAYNE
18075,Jay,,IN,47369,,509,FORT WAYNE
18075,Jay,,IN,47371,,509,FORT WAYNE
18075,Jay,,IN,47373,,509,FORT WAYNE
18075,Jay,,IN,47381,,509,FORT WAYNE
18077,Jefferson,,IN,47224,,529,LOUISVILLE
18077,Jefferson,,IN,47230,,529,LOUISVILLE
18077,Jefferson,,IN,47231,,529,LOUISVILLE
18077,Jefferson,,IN,47243,,529,LOUISVILLE
18077,Jefferson,,IN,47250,,529,LOUISVILLE
18079,Jennings,,IN,47223,,529,LOUISVILLE
18079,Jennings,,IN,47227,,529,LOUISVILLE
18079,Jennings,,IN,47245,,529,LOUISVILLE
18079,Jennings,,IN,47265,,529,LOUISVILLE
18079,Jennings,,IN,47270,,529,LOUISVILLE
18079,Jennings,,IN,47273,,529,LOUISVILLE
18079,Jennings,,IN,47282,,529,LOUISVILLE
18081,Johnson,,IN,46106,,527,INDIANAPOLIS
18081,Johnson,,IN,46124,,527,INDIANAPOLIS
18081,Johnson,,IN,46131,,527,INDIANAPOLIS
18081,Johnson,,IN,46142,,527,INDIANAPOLIS
18081,Johnson,,IN,46143,,527,INDIANAPOLIS
18081,Johnson,,IN,46162,,527,INDIANAPOLIS
18081,Johnson,,IN,46164,,527,INDIANAPOLIS
18081,Johnson,,IN,46181,,527,INDIANAPOLIS
18081,Johnson,,IN,46184,,527,INDIANAPOLIS
18083,Knox,,IN,47512,,581,TERRE HAUTE
18083,Knox,,IN,47516,,581,TERRE HAUTE
18083,Knox,,IN,47524,,581,TERRE HAUTE
18083,Knox,,IN,47528,,581,TERRE HAUTE
18083,Knox,,IN,47535,,581,TERRE HAUTE
18083,Knox,,IN,47557,,581,TERRE HAUTE
18083,Knox,,IN,47561,,581,TERRE HAUTE
18083,Knox,,IN,47573,,581,TERRE HAUTE
18083,Knox,,IN,47578,,581,TERRE HAUTE
18083,Knox,,IN,47591,,581,TERRE HAUTE
18083,Knox,,IN,47596,,581,TERRE HAUTE
18083,Knox,,IN,47597,,581,TERRE HAUTE
18085,Kosciusko,,IN,46502,,588,SOUTH BEND-ELKHART
18085,Kosciusko,,IN,46508,,588,SOUTH BEND-ELKHART
18085,Kosciusko,,IN,46510,,588,SOUTH BEND-ELKHART
18085,Kosciusko,,IN,46524,,588,SOUTH BEND-ELKHART
18085,Kosciusko,,IN,46538,,588,SOUTH BEND-ELKHART
18085,Kosciusko,,IN,46539,,588,SOUTH BEND-ELKHART
18085,Kosciusko,,IN,46542,,588,SOUTH BEND-ELKHART
18085,Kosciusko,,IN,46555,,588,SOUTH BEND-ELKHART
18085,Kosciusko,,IN,46562,,588,SOUTH BEND-ELKHART
18085,Kosciusko,,IN,46567,,588,SOUTH BEND-ELKHART
18085,Kosciusko,,IN,46580,,588,SOUTH BEND-ELKHART
18085,Kosciusko,,IN,46581,,588,SOUTH BEND-ELKHART
18085,Kosciusko,,IN,46582,,588,SOUTH BEND-ELKHART
18085,Kosciusko,,IN,46590,,588,SOUTH BEND-ELKHART
18085,Kosciusko,,IN,46982,,588,SOUTH BEND-ELKHART
18087,Lagrange,,IN,46565,,588,SOUTH BEND-ELKHART
18087,Lagrange,,IN,46571,,588,SOUTH BEND-ELKHART
18087,Lagrange,,IN,46746,,588,SOUTH BEND-ELKHART
18087,Lagrange,,IN,46761,,588,SOUTH BEND-ELKHART
18087,Lagrange,,IN,46771,,588,SOUTH BEND-ELKHART
18087,Lagrange,,IN,46786,,588,SOUTH BEND-ELKHART
18087,Lagrange,,IN,46789,,588,SOUTH BEND-ELKHART
18087,Lagrange,,IN,46795,,588,SOUTH BEND-ELKHART
18089,Lake,,IN,46303,,602,CHICAGO
18089,Lake,,IN,46307,,602,CHICAGO
18089,Lake,,IN,46308,,602,CHICAGO
18089,Lake,,IN,46311,,602,CHICAGO
18089,Lake,,IN,46312,,602,CHICAGO
18089,Lake,,IN,46319,,602,CHICAGO
18089,Lake,,IN,46320,,602,CHICAGO
18089,Lake,,IN,46321,,602,CHICAGO
18089,Lake,,IN,46322,,602,CHICAGO
18089,Lake,,IN,46323,,602,CHICAGO
18089,Lake,,IN,46324,,602,CHICAGO
18089,Lake,,IN,46325,,602,CHICAGO
18089,Lake,,IN,46327,,602,CHICAGO
