cd,zip
5105,23889
5105,23917
5105,23893
5105,23856
5105,23055
5105,23038
5105,23027
5105,22942
5105,22937
5105,24528
5105,24523
5105,24522
5105,24501
5105,24179
5105,24112
5105,24059
5105,23962
5105,23968
5105,23958
5105,23950
5105,22972
5105,22958
5105,22902
5105,22732
5105,20188
5105,20128
5105,20144
5105,20130
5105,20117
5105,24589
5105,24565
5105,24530
5105,24520
5105,24502
5105,24464
5105,23976
5105,23944
5105,23942
5105,23937
5105,23934
5105,23857
5105,23847
5105,23843
5105,23139
5105,23093
5105,23004
5105,22960
5105,22959
5105,22943
5105,22940
5105,22938
5105,22909
5105,22906
5105,22713
5105,22725
5105,22716
5105,20139
5105,20115
5105,24566
5105,24550
5105,24534
5105,22987
5105,22973
5105,22747
5105,22743
5105,22730
5105,22728
5105,22733
5105,22727
5105,22712
5105,22640
5105,20181
5105,24597
5105,22952
5105,22967
5105,22905
5105,22936
5105,22749
5105,22731
5105,22734
5105,22723
5105,22701
5105,22642
5105,22630
5105,20137
5105,20119
5105,24576
5105,24592
5105,24551
5105,24549
5105,24527
5105,24483
5105,24148
5105,24091
5105,24067
5105,24064
5105,23923
5105,23887
5105,23123
5105,22946
5105,22963
5105,22935
5105,22931
5105,22911
5105,22904
5105,22740
5105,22735
5105,22722
5105,22719
5105,22627
5105,20184
5105,24586
5105,24580
5105,24570
5105,24571
5105,24539
5105,24529
5105,24184
5105,24146
5105,24095
5105,24092
5105,24069
5105,24055
5105,24054
5105,23974
5105,22976
5105,22945
5105,22949
5105,22971
5105,22969
5105,22901
5105,22709
5105,22639
5105,22643
5105,22623
5105,20140
5105,20138
5105,22922
5105,22920
5105,22903
5105,20186
5105,24577
5105,24593
5105,24569
5105,24563
5105,24558
5105,24538
5105,24521
5105,24174
5105,24139
5105,24102
5105,24101
5105,24079
5105,23964
5105,23909
5105,23919
5105,23868
5105,23845
5105,23824
5105,22964
5105,22947
5105,22974
5105,22968
5105,22924
5105,22932
5105,22908
5105,22748
5105,22711
5105,22738
5105,22715
5105,20198
5105,20187
5105,20106
5105,24594
5105,24598
5105,24590
5105,24553
5105,24554
5105,24531
5105,24517
5105,24504
5105,24176
5105,24137
5105,23970
5105,23963
5105,23960
5105,23927
5105,23954
5105,23947
5105,24581
5105,24557
5105,24556
5105,24151
5105,24104
5105,24065
5105,23959
5105,23967
5105,23966
5105,23922
5105,23952
5105,23936
5105,23915
5105,23901
5105,23084
5105,23040
5106,22630
5106,24077
5106,24064
5106,24038
5106,24033
5106,24032
5106,24003
5106,24008
5106,22827
5106,22810
5106,22824
5106,22815
5106,22803
5106,22801
5106,24574
5106,24533
5106,24513
5106,24485
5106,24503
5106,24023
5106,24006
5106,24001
5106,24015
5106,24014
5106,22939
5106,22832
5106,22663
5106,22650
5106,24579
5106,24556
5106,24486
5106,22649
5106,24570
5106,24555
5106,24523
5106,24506
5106,24438
5106,24415
5106,24433
5106,24472
5106,24465
5106,24439
5106,24024
5106,24022
5106,24017
5106,24011
5106,22980
5106,22831
5106,22811
5106,22664
5106,24578
5106,24521
5106,24484
5106,24479
5106,24482
5106,24476
5106,24458
5106,24442
5106,24430
5106,24174
5106,24130
5106,24463
5106,24483
5106,24432
5106,24401
5106,24122
5106,24028
5106,24018
5106,22967
5106,22833
5106,22834
5106,22842
5106,22821
5106,22641
5106,22654
5106,22644
5106,22642
5106,22626
5106,24595
5106,24487
5106,24469
5106,24437
5106,24402
5106,24179
5106,24101
5106,24066
5106,24030
5106,24004
5106,24002
5106,24016
5106,24013
5106,22922
5106,22920
5106,22845
5106,22850
5106,22807
5106,24421
5106,24435
5106,22835
5106,22848
5106,22847
5106,22846
5106,22844
5106,22812
5106,22802
5106,22660
5106,24083
5106,24036
5106,24029
5106,24019
5106,24005
5106,24007
5106,24012
5106,22952
5106,22830
5106,22843
5106,22840
5106,22652
5106,22645
5106,22610
5106,24572
5106,24526
5106,24504
5106,24502
5106,24413
5106,24471
5106,24477
5106,24411
5106,24460
5106,24441
5106,24175
5106,24153
5106,24037
5106,24035
5106,24025
5106,24010
5106,24009
5106,22853
5106,22841
5106,22820
5106,22655
5106,22657
5106,22623
5106,24553
5106,24550
5106,24551
5106,24515
5106,24514
5106,24501
5106,24412
5106,24467
5106,24416
5106,24450
5106,24445
5106,24440
5106,24431
5106,24090
5106,24065
5106,24034
5106,24020
5106,24536
5106,24422
5106,24473
5106,24459
5106,24155
5106,24085
5106,24031
5106,24027
5106,24026
5106,24059
5107,23255
5107,23235
5107,23117
5107,23065
5107,22948
5107,22546
5107,20186
5107,23237
5107,23234
5107,23233
5107,23116
5107,23059
5107,23002
5107,23005
5107,22740
5107,22741
5107,22733
5107,22737
5107,22724
5107,23294
5107,23222
5107,23162
5107,23063
5107,22923
5107,22849
5107,22734
5107,22726
5107,23966
5107,23922
5107,23838
5107,23229
5107,23102
5107,22989
5107,23038
5107,22947
5107,22942
5107,22716
5107,22735
5107,22542
5107,22714
5107,22713
5107,22701
5107,22553
5107,22567
5107,22401
5107,23894
5107,23242
5107,23230
5107,23228
5107,23170
5107,23930
5107,23832
5107,23236
5107,23227
5107,23226
5107,23224
5107,23129
5107,23173
5107,23069
5107,23015
5107,22960
5107,20106
5107,23955
5107,23120
5107,23113
5107,23039
5107,22957
5107,22835
5107,22718
5107,22551
5107,22534
5107,22508
5107,22408
5107,23850
5107,23833
5107,23273
5107,23238
5107,23225
5107,23192
5107,23112
5107,23067
5107,23093
5107,23084
5107,23047
5107,23058
5107,23024
5107,22972
5107,22968
5107,22851
5107,22729
5107,22736
5107,23146
5107,23153
5107,23139
5107,23114
5107,23111
5107,23103
5107,23060
5107,22974
5107,22580
5107,22433
5107,22407
5107,23824
5108,22309
5108,22304
5108,22079
5108,22102
5108,22040
5108,22332
5108,22320
5108,22315
5108,22312
5108,22310
5108,22308
5108,22307
5108,22305
5108,22214
5108,22302
5108,22301
5108,22216
5108,22215
5108,22213
5108,22211
5108,22209
5108,22207
5108,22201
5108,22350
5108,22230
5108,22217
5108,22060
5108,22044
5108,22003
5108,22245
5108,22243
5108,22151
5108,22150
5108,22037
5108,22041
5108,22314
5108,22306
5108,22219
5108,22199
5108,22107
5108,22122
5108,22043
5108,22333
5108,22242
5108,22303
5108,22206
5108,22205
5108,22203
5108,22153
5108,22042
5108,22240
5108,22210
5108,22204
5108,22101
5108,22241
5108,22227
5108,22226
5108,22225
5108,22202
5108,22108
5108,22121
5108,22046
5108,22313
5108,22212
5108,22244
5108,22311
5109,24209
5109,24201
5109,24175
5109,24168
5109,24167
5109,24153
5109,24129
5109,24149
5109,24105
5109,24089
5109,24062
5109,24061
5109,24215
5109,24171
5109,24128
5109,24148
5109,24147
5109,24120
5109,24079
5109,24078
5109,24091
5109,24619
5109,24639
5109,24368
5109,24361
5109,24374
5109,24347
5109,24327
5109,24612
5109,24658
5109,24641
5109,24602
5109,24448
5109,24360
5109,24340
5109,24318
5109,24326
5109,24328
5109,24315
5109,24301
5109,24258
5109,24248
5109,24228
5109,24226
5109,24211
5109,24124
5109,24088
5109,24087
5109,24063
5109,24058
5109,24060
5109,24657
5109,24647
5109,24635
5109,24630
5109,24601
5109,24422
5109,24244
5109,24237
5109,24230
5109,24210
5109,24203
5109,24138
5109,24072
5109,24073
5109,24606
5109,24637
5109,24634
5109,24366
5109,24377
5109,24375
5109,24348
5109,24343
5109,24325
5109,24316
5109,24311
5109,24293
5109,24271
5109,24251
5109,24221
5109,24219
5109,24202
5109,24165
5109,24102
5109,24112
5109,24017
5109,24608
5109,24640
5109,24613
5109,24651
5109,24649
5109,24622
5109,24604
5109,24603
5109,24457
5109,24381
5109,24380
5109,24212
5109,24236
5109,24225
5109,24142
5109,24018
5109,24019
5109,24607
5109,24628
5109,24627
5109,24614
5109,24609
5109,24646
5109,24605
5109,24474
5109,24426
5109,24382
5109,24290
5109,24314
5109,24266
5109,24260
5109,24246
5109,24217
5109,24220
5109,24177
5109,24363
5109,24378
5109,24352
5109,24351
5109,24282
5109,24279
5109,24317
5109,24313
5109,24239
5109,24245
5109,24216
5109,24224
5109,24055
5109,24656
5109,24620
5109,24330
5109,24333
5109,24324
5109,24323
5109,24280
5109,24281
5109,24270
5109,24273
5109,24265
5109,24350
5109,24283
5109,24277
5109,24256
5109,24218
5109,24150
5109,24133
5109,24127
5109,24141
5109,24136
5109,24082
5109,24093
5109,24076
5109,24070
5109,24068
5109,24053
5109,24312
5109,24269
5109,24243
5109,24185
5109,24162
5109,24132
5109,24131
5109,24126
5109,24134
5109,24111
5109,24086
5109,24084
5109,24059
5109,24624
5109,24631
5109,24445
5109,24370
5109,24354
5109,24322
5109,24319
5109,24292
5109,24272
5109,24250
5109,24263
5110,22602
5110,20598
5110,20187
5110,20168
5110,20167
5110,20146
5110,20147
5110,20103
5110,20105
5110,22630
5110,22182
5110,22124
5110,20197
5110,20180
5110,20177
5110,20158
5110,20130
5110,20121
5110,20132
5110,20108
5110,22645
5110,22622
5110,22624
5110,22611
5110,22079
5110,20190
5110,20170
5110,20159
5110,20149
5110,20137
5110,20124
5110,20113
5110,20120
5110,20104
5110,22637
5110,22181
5110,22015
5110,20178
5110,20155
5110,20152
5110,20143
5110,20117
5110,20110
5110,20101
5110,22663
5110,22656
5110,22067
5110,22109
5110,22102
5110,20184
5110,20169
5110,22604
5110,22601
5110,22106
5110,22033
5110,20171
5110,20166
5110,20151
5110,20141
5110,20109
5110,20112
5110,22625
5110,22603
5110,22030
5110,20189
5110,20165
5110,20160
5110,20148
5110,20131
5110,20129
5110,20111
5110,22646
5110,22620
5110,22153
5110,22101
5110,22066
5110,22039
5110,20175
5110,20176
5110,20164
5110,20153
5110,20135
5110,22655
5110,22654
5111,22009
5111,20122
5111,22191
5111,22151
5111,22182
5111,22180
5111,20190
5111,20171
5111,22124
5111,22027
5111,22003
5111,20170
5111,22192
5111,22172
5111,22103
5111,22043
5111,22035
5111,20172
5111,20124
5111,22194
5111,22185
5111,22081
5111,22150
5111,22033
5111,22026
5111,20112
5111,22193
5111,22152
5111,22181
5111,22125
5111,22082
5111,22039
5111,22044
5111,22031
5111,22030
5111,22015
5111,20195
5111,20191
5111,20151
5111,22195
5111,22158
5111,22153
5111,22079
5111,22116
5111,20192
5111,20194
5111,20121
5111,22183
5111,22160
5111,22038
5111,22042
5111,20120
5111,22102
5111,22041
5111,22032
5301,98296
5301,98274
5301,98039
5301,98008
5301,98231
5301,98256
5301,98226
5301,98155
5301,98244
5301,98258
5301,98288
5301,98295
5301,98220
5301,98052
5301,98073
5301,98011
5301,98235
5301,98233
5301,98293
5301,98273
5301,98224
5301,98223
5301,98201
5301,98077
5301,98034
5301,98028
5301,98019
5301,98021
5301,98251
5301,98291
5301,98294
5301,98272
5301,98045
5301,98083
5301,98036
5301,98014
5301,98012
5301,98240
5301,98263
5301,98270
5301,98264
5301,98255
5301,98248
5301,98247
5301,98252
5301,98281
5301,98208
5301,98225
5301,98041
5301,98004
5301,98241
5301,98267
5301,98266
5301,98283
5301,98284
5301,98276
5301,98065
5301,98072
5301,98024
5301,98033
5301,98230
5301,98262
5301,98290
5301,98053
5301,98082
5301,98074
5301,98007
5301,98237
5302,98225
5302,98238
5302,98227
5302,98253
5302,98277
5302,98207
5302,98226
5302,98223
5302,98026
5302,98286
5302,98279
5302,98274
5302,98206
5302,98221
5302,98012
5302,98229
5302,98271
5302,98260
5302,98249
5302,98284
5302,98155
5302,98087
5302,98232
5302,98250
5302,98292
5302,98273
5302,98222
5302,98203
5302,98036
5302,98261
5302,98245
5302,98282
5302,98037
5302,98228
5302,98236
5302,98233
5302,98259
5302,98201
5302,98046
5302,98043
5302,98021
5302,98243
5302,98270
5302,98258
5302,98257
5302,98287
5302,98297
5302,98208
5302,98239
5302,98280
5302,98278
5302,98275
5302,98213
5302,98204
5303,98601
5303,98607
5303,98544
5303,98361
5303,98377
5303,98591
5303,98589
5303,98586
5303,98611
5303,98610
5303,98602
5303,98606
5303,98539
5303,98355
5303,99356
5303,98935
5303,98687
5303,98639
5303,98635
5303,98624
5303,98662
5303,98644
5303,98645
5303,98661
5303,98660
5303,98649
5303,98577
5303,98603
5303,98597
5303,98576
5303,98538
5303,98665
5303,98686
5303,98672
5303,98647
5303,98641
5303,98527
5303,98612
5303,98604
5303,98568
5303,98537
5303,98533
5303,98685
5303,98683
5303,98621
5303,98638
5303,98640
5303,98605
5303,98572
5303,98570
5303,98531
5303,98336
5303,98673
5303,98675
5303,98620
5303,98631
5303,98629
5303,98643
5303,98642
5303,98650
5303,98585
5303,98582
5303,98530
5303,98565
5303,98670
5303,98668
5303,98664
5303,98616
5303,98632
5303,99350
5303,98666
5303,98682
5303,98637
5303,98623
5303,98628
5303,98619
5303,98617
5303,98522
5303,98590
5303,98561
5303,98564
5303,98547
5303,98356
5303,99322
5303,98663
5303,98625
5303,98626
5303,98651
5303,98581
5303,98596
5303,98579
5303,98609
5303,98554
5303,98542
5303,98532
5303,98304
5303,98684
5303,98671
5303,98674
5303,98622
5303,98614
5303,98593
5303,98648
5303,98613
5304,98944
5304,98938
5304,98933
5304,98951
5304,98846
5304,98848
5304,98902
5304,98813
5304,98823
5304,99125
5304,99116
5304,99166
5304,98947
5304,98935
5304,98920
5304,99343
5304,99338
5304,99352
5304,99123
5304,99335
5304,98942
5304,98936
5304,98948
5304,98860
5304,98855
5304,99155
5304,99135
5304,99326
5304,98853
5304,98921
5304,98832
5304,98830
5304,98829
5304,98812
5304,98807
5304,99349
5304,99353
5304,99336
5304,98932
5304,98845
5304,98851
5304,98850
5304,98840
5304,98908
5304,98907
5304,98903
5304,98834
5304,98833
5304,99371
5304,99357
5304,99115
5304,99133
5304,99330
5304,99321
5304,99302
5304,98939
5304,98952
5304,98862
5304,98856
5304,98844
5304,98843
5304,98841
5304,98837
5304,99337
5304,99363
5304,99362
5304,99169
5304,99159
5304,99320
5304,98930
5304,98859
5304,98858
5304,98827
5304,98816
5304,99344
5304,99350
5304,99322
5304,99323
5304,99301
5304,98937
5304,98953
5304,98901
5304,98857
5304,98824
5304,98814
5304,99345
5304,99341
5304,99354
5304,99105
5304,98849
5304,98923
5304,98909
5304,98819
5304,98802
5304,99346
5304,99360
5304,99124
5304,99103
5304,99032
5305,99153
5305,99171
5305,99219
5305,99251
5305,83856
5305,99029
5305,99144
5305,99160
5305,99157
5305,99201
5305,99147
5305,99138
5305,99134
5305,99159
5305,99213
5305,99217
5305,99260
5305,99328
5305,99212
5305,99014
5305,99012
5305,99009
5305,99361
5305,99117
5305,99126
5305,99023
5305,99040
5305,99163
5305,99158
5305,99210
5305,99005
5305,99004
5305,99403
5305,99129
5305,99020
5305,99109
5305,99103
5305,99039
5305,99027
5305,99146
5305,99181
5305,99131
5305,99154
5305,99150
5305,99139
5305,99133
5305,99167
5305,99256
5305,99329
5305,99018
5305,99402
5305,99034
5305,99025
5305,99333
5305,99258
5305,99208
5305,99008
5305,99003
5305,98832
5305,99401
5305,99359
5305,99128
5305,99122
5305,99118
5305,99203
5305,99179
5305,99176
5305,99173
5305,99136
5305,99037
5305,99036
5305,99164
5305,99149
5305,99223
5305,99220
5305,99224
5305,99206
5305,99207
5305,99019
5305,99017
5305,99006
5305,99121
5305,99102
5305,99022
5305,99113
5305,99101
5305,99202
5305,99180
5305,99151
5305,99169
5305,99130
5305,99114
5305,99111
5305,99033
5305,99204
5305,99152
5305,99148
5305,99141
5305,99170
5305,99166
5305,99216
5305,99211
5305,99013
5305,99348
5305,99125
5305,99104
5305,99026
5305,99205
5305,99174
5305,99140
5305,99185
5305,99161
5305,99214
5305,99218
5305,99252
5305,99228
5305,99324
5305,99209
5305,99016
5305,99001
5305,99011
5305,99360
5305,99021
5305,99032
5305,99031
5305,99030
5305,99137
5305,99156
5305,99143
5305,99347
5305,99362
5305,99119
5305,99110
5306,98359
5306,98370
5306,98395
5306,98382
5306,98329
5306,98333
5306,98310
5306,98110
5306,98537
5306,98419
5306,98365
5306,98363
5306,98367
5306,98331
5306,98346
5306,98340
5306,98339
5306,98335
5306,98520
5306,98562
5306,98541
5306,98535
5306,98417
5306,98465
5306,98358
5306,98368
5306,98403
5306,98407
5306,98315
5306,98314
5306,98345
5306,98343
5306,98502
5306,98559
5306,98528
5306,98421
5306,98557
5306,98547
5306,98357
5306,98366
5306,98406
5306,98376
5306,98320
5306,98337
5306,98312
5306,98305
5306,98526
5306,98595
5306,98592
5306,98560
5306,98575
5306,98550
5306,98546
5306,98536
5306,98362
5306,98409
5306,98405
5306,98386
5306,98384
5306,98381
5306,98311
5306,98499
5306,98467
5306,98568
5306,98569
5306,98563
5306,98418
5306,98444
5306,98393
5306,98392
5306,98332
5306,98524
5306,98584
5306,98566
5306,98548
5306,98413
5306,98411
5306,98402
5306,98380
5306,98326
5306,98325
5306,98350
5306,98342
5306,98353
5306,98351
5306,98349
5306,98061
5306,98588
5306,98587
5306,98555
5306,98466
5306,98401
5306,98394
5306,98408
5306,98383
5306,98322
5306,98324
5306,98583
5306,98552
5306,98571
5306,98416
5306,98364
5307,98199
5307,98113
5307,98111
5307,98121
5307,98154
5307,98108
5307,98101
5307,98105
5307,98139
5307,98129
5307,98181
5307,98170
5307,98106
5307,98107
5307,98117
5307,98136
5307,98133
5307,98116
5307,98020
5307,98124
5307,98175
5307,98198
5307,98168
5307,98145
5307,98155
5307,98148
5307,98112
5307,98062
5307,98026
5307,98119
5307,98174
5307,98185
5307,98102
5307,98103
5307,98422
5307,98126
5307,98134
5307,98125
5307,98191
5307,98194
5307,98177
5307,98164
5307,98166
5307,98146
5307,98104
5307,98070
5307,98195
5307,98165
5307,98109
5307,98115
5307,98127
5307,98122
5308,98580
5308,98354
5308,98056
5308,98075
5308,98038
5308,98025
5308,98029
5308,98925
5308,98817
5308,98826
5308,98424
5308,98360
5308,98371
5308,98398
5308,98390
5308,98330
5308,98051
5308,98027
5308,98926
5308,98922
5308,98822
5308,98391
5308,98064
5308,98042
5308,98010
5308,98032
5308,98946
5308,98811
5308,98801
5308,98802
5308,98387
5308,98344
5308,98304
5308,98059
5308,98058
5308,98022
5308,98941
5308,98950
5308,98836
5308,98597
5308,98396
5308,98328
5308,98321
5308,98092
5308,98068
5308,98071
5308,98024
5308,98943
5308,98940
5308,98847
5308,98816
5308,98374
5308,98375
5308,98323
5308,98348
5308,98065
5308,98074
5308,98003
5308,98002
5308,98901
5308,98372
5308,98338
5308,98052
5308,98050
5308,98047
5308,98045
5308,98031
5308,98001
5308,98852
5308,98828
5308,98815
5308,98821
5308,98831
5308,98558
5308,98385
5308,98934
5309,98198
5309,98188
5309,98055
5309,98015
5309,98031
5309,98030
5309,98108
5309,98063
5309,98093
5309,98007
5309,98422
5309,98058
5309,98104
5309,98035
5309,98008
5309,98421
5309,98131
5309,98178
5309,98168
5309,98114
5309,98027
5309,98402
5309,98161
5309,98057
5309,98005
5309,98023
5309,98424
5309,98148
5309,98059
5309,98042
5309,98040
5309,98004
5309,98006
5309,98138
5309,98134
5309,98122
5309,98089
5309,98003
5309,98009
5309,98118
5309,98144
5309,98112
5309,98056
5309,98032
5309,98001
5309,98158
5310,98373
5310,98388
5310,98387
5310,98375
5310,98352
5310,98493
5310,98540
5310,98443
5310,98424
5310,98444
5310,98464
5310,98408
5310,98338
5310,98490
5310,98508
5310,98507
5310,98516
5310,98576
5310,98372
5310,98390
5310,98597
5310,98431
5310,98418
5310,98447
5310,98466
5310,98448
5310,98445
5310,98371
5310,98505
5310,98579
5310,98580
5310,98438
5310,98433
5310,98374
5310,98409
5310,98327
5310,98303
5310,98509
5310,98584
5310,98354
5310,98404
5310,98496
5310,98467
5310,98506
5310,98501
5310,98589
5310,98430
5310,98446
5310,98499
5310,98511
5310,98513
5310,98512
5310,98503
5310,98556
5310,98439
5310,98498
5310,98502
5401,26524
5401,26544
5401,26547
5401,26508
5401,26120
5401,26170
5401,26155
5401,26075
5401,26059
5401,26031
5401,26041
5401,26037
5401,26034
5401,25267
5401,26764
5401,26716
5401,26578
5401,26555
5401,26591
5401,26369
5401,26438
5401,26386
5401,26385
5401,26384
5401,26421
5401,26415
5401,26710
5401,26559
5401,26570
5401,26588
5401,26585
5401,26521
5401,26537
5401,26531
5401,26525
5401,26451
5401,26424
5401,26431
5401,26378
5401,26374
5401,26419
5401,26408
5401,26325
5401,26320
5401,26289
5401,26178
5401,26106
5401,26169
5401,26167
5401,26164
5401,26058
5401,26103
5401,26060
5401,26070
5401,26036
5401,26035
5401,26033
5401,26201
5401,26161
5401,26150
5401,26032
5401,26055
5401,26003
5401,26833
5401,26572
5401,26571
5401,26563
5401,26582
5401,26121
5401,26062
5401,26104
5401,26101
5401,26847
5401,26705
5401,26581
5401,26562
5401,26590
5401,26554
5401,26506
5401,26448
5401,26505
5401,26377
5401,26426
5401,26306
5401,26327
5401,26335
5401,26275
5401,26283
5401,26271
5401,26250
5401,26855
5401,26731
5401,26750
5401,26719
5401,26560
5401,26575
5401,26543
5401,26463
5401,26507
5401,26456
5401,26434
5401,26435
5401,26422
5401,26425
5401,26351
5401,26501
5401,26436
5401,26430
5401,26405
5401,26323
5401,26362
5401,26330
5401,26292
5401,26260
5401,26187
5401,26134
5401,26149
5401,26147
5401,26056
5401,26105
5401,26884
5401,26753
5401,26743
5401,26638
5401,26576
5401,26534
5401,26546
5401,26542
5401,26443
5401,26416
5401,26342
5401,26276
5401,26287
5401,26254
5401,26137
5401,26143
5401,26133
5401,26030
5401,26040
5401,26038
5401,26586
5401,26574
5401,26636
5401,26527
5401,26520
5401,26519
5401,26452
5401,26504
5401,26366
5401,26440
5401,26354
5401,26348
5401,26347
5401,26346
5401,26337
5401,26301
5401,26238
5401,26180
5401,26184
5401,26142
5401,26146
5401,26102
5401,26039
5401,26866
5401,26767
5401,26836
5401,26707
5401,26720
5401,26717
5401,26361
5401,26349
5401,26339
5401,26181
5401,26162
5401,26159
5401,26074
5401,26050
5401,26047
5401,26852
5401,26763
5401,26739
5401,26726
5401,26568
5401,26566
5401,26611
5401,26587
5401,26541
5401,26444
5401,26404
5401,26437
5401,26411
5401,26410
5401,26263
5401,26269
5401,26175
5401,26148
5402,26412
5402,26335
5402,26296
5402,26276
5402,26241
5402,26229
5402,26138
5402,25441
5402,25431
5402,25438
5402,25430
5402,25322
5402,25339
5402,25335
5402,25286
5402,25305
5402,25231
5402,25202
5402,25264
5402,25262
5402,25109
5402,25112
5402,25079
5402,26823
5402,26866
5402,26865
5402,26814
5402,26810
5402,26631
5402,26624
5402,26601
5402,26385
5402,26376
5402,26294
5402,26285
5402,26282
5402,26224
5402,26152
5402,26143
5402,25569
5402,25526
5402,25427
5402,25328
5402,25326
5402,25361
5402,25396
5402,25364
5402,25403
5402,25401
5402,25309
5402,25211
5402,25266
5402,25235
5402,25110
5402,25162
5402,25102
5402,25134
5402,25177
5402,26761
5402,26763
5402,26847
5402,26817
5402,26627
5402,26452
5402,26338
5402,26263
5402,26267
5402,26257
5402,26238
5402,26160
5402,25428
5402,25332
5402,25329
5402,25327
5402,25404
5402,25336
5402,25312
5402,25285
5402,25304
5402,25301
5402,25275
5402,25136
5402,25133
5402,25030
5402,26851
5402,26815
5402,26755
5402,26714
5402,26621
5402,26447
5402,26372
5402,26293
5402,26273
5402,26254
5402,26147
5402,25560
5402,25437
5402,25423
5402,25422
5402,25420
5402,25425
5402,25413
5402,25331
5402,25323
5402,25402
5402,25337
5402,25303
5402,25201
5402,25243
5402,25234
5402,25107
5402,25126
5402,25113
5402,25164
5402,25011
5402,26801
5402,26812
5402,26804
5402,26704
5402,26722
5402,26611
5402,26617
5402,25271
5402,25213
5402,25261
5402,25086
5402,25103
5402,25132
5402,25026
5402,25025
5402,25071
5402,25070
5402,25043
5402,25035
5402,26852
5402,26802
5402,26838
5402,26636
5402,26619
5402,26384
5402,26343
5402,26259
5402,26268
5402,26270
5402,26236
5402,25168
5402,25088
5402,25075
5402,25141
5402,25125
5402,25059
5402,25067
5402,25064
5402,25033
5402,25019
5402,25015
5402,20135
5402,26884
5402,26855
5402,26757
5402,26615
5402,26351
5402,26253
5402,26210
5402,26228
5402,26164
5402,25446
5402,25421
5402,25411
5402,25330
5402,25325
5402,25317
5402,25389
5402,25321
5402,25320
5402,25314
5402,25276
5402,25268
5402,25214
5402,25244
5402,25241
5402,25054
5402,25063
5402,25045
5402,25039
5402,26886
5402,26161
5402,26141
5402,26136
5402,25432
5402,25434
5402,25510
5402,25443
5402,25419
5402,25405
5402,25414
5402,25324
5402,25313
5402,25315
5402,25311
5402,25306
5402,25267
5402,25259
5402,25252
5402,25248
5402,25111
5402,25159
5402,25061
5402,25005
5402,25270
5402,25239
5402,25082
5402,25143
5402,25123
5402,25003
5402,26818
5402,26808
5402,26711
5402,26321
5402,26283
5402,26280
5402,26237
5402,26201
5402,26151
5402,25444
5402,25333
5402,25338
5402,25387
5402,25251
5402,25245
5402,25156
5402,25083
5402,25160
5402,25124
5402,26845
5402,26836
5402,26807
5402,26629
5402,26623
5402,26610
5402,26378
5402,26278
5402,26234
5402,26230
5402,26218
5402,26137
5402,25442
5402,25362
5402,25334
5402,25302
5403,25812
5403,25562
5403,25607
5403,25567
5403,25565
5403,25674
5403,25669
5403,25523
5403,25545
5403,25535
5403,25511
5403,25505
5403,25183
5403,25187
5403,25106
5403,25142
5403,25140
5403,25060
5403,24983
5403,24867
5403,24816
5403,24851
5403,24815
5403,24811
5403,24845
5403,24881
5403,24862
5403,24827
5403,24826
5403,24847
5403,24892
5403,24941
5403,24736
5403,25540
5403,25529
5403,25265
5403,25260
5403,25174
5403,25149
5403,25979
5403,25915
5403,25908
5403,25907
5403,25984
5403,25725
5403,25778
5403,25776
5403,25837
5403,25711
5403,25728
5403,25704
5403,25801
5403,25676
5403,25637
5403,25573
5403,25688
5403,25601
5403,25557
5403,25547
5403,25544
5403,25537
5403,25510
5403,25506
5403,25206
5403,25209
5403,25253
5403,25161
5403,25076
5403,25139
5403,25040
5403,25021
5403,24888
5403,25121
5403,25130
5403,25008
5403,25043
5403,25036
5403,25022
5403,24887
5403,24878
5403,24866
5403,24898
5403,24831
5403,24970
5403,24869
5403,24857
5403,24879
5403,24925
5403,24715
5403,25849
5403,25846
5403,25862
5403,25985
5403,25919
5403,25918
5403,25723
5403,25721
5403,25718
5403,25717
5403,25831
5403,25826
5403,25811
5403,25726
5403,24985
5403,25028
5403,24920
5403,24957
5403,24943
5403,24855
5403,24843
5403,24954
5403,24872
5403,24918
5403,24916
5403,24729
5403,24716
5403,24739
5403,26675
5403,26679
5403,26294
5403,26206
5403,25866
5403,25943
5403,25909
5403,25927
5403,25865
5403,25971
5403,25966
5403,25962
5403,25958
5403,25719
5403,25777
5403,25713
5403,25839
5403,25708
5403,25755
5403,26610
5403,25851
5403,25913
5403,25844
5403,25720
5403,25715
5403,25810
5403,25666
5403,25638
5403,25672
5403,25634
5403,25650
5403,25647
5403,25686
5403,25559
5403,25555
5403,25520
5403,24830
5403,24861
5403,24966
5403,24880
5403,24854
5403,24873
5403,24839
5403,24822
5403,24944
5403,24938
5403,24801
5403,26456
5403,26215
5403,26203
5403,24984
5403,25051
5403,24991
5403,24834
5403,24894
5403,24846
5403,24962
5403,24924
5403,24910
5403,24724
5403,24712
5403,24701
5403,26681
5403,26680
5403,26662
5403,26660
5403,26266
5403,26208
5403,25876
5403,25978
5403,25977
5403,25936
5403,25932
5403,25911
5403,25857
5403,25855
5403,25920
5403,25879
5403,25928
5403,25882
5403,25880
5403,25868
5403,25938
5403,24817
5403,24895
5403,24829
5403,24870
5403,24818
5403,24946
5403,24931
5403,24915
5403,24731
5403,24747
5403,24726
5403,24714
5403,26691
5403,26690
5403,26676
5403,26291
5403,26202
5403,25646
5403,25621
5403,25608
5403,25502
5403,25186
5403,25203
5403,25193
5403,25205
5403,25208
5403,25181
